X;Y;Z;phi
22.4;1;0.65;0.46
22.4;1;0.62;0.41
22.4;1;0.59;0.48
22.4;1;0.56;0.43
22.4;1;0.53;0.45
22.4;1;0.50;0.43
22.4;1;0.47;0.48
22.4;1;0.44;0.41
22.4;1;0.41;0.48
22.4;1;0.38;0.46
22.4;1;0.35;0.43
22.4;1;0.32;0.44
22.4;1;0.29;0.42
22.4;1;0.26;0.41
22.4;1;0.23;0.47
22.4;1;0.20;0.41
22.4;1;0.17;0.46
22.4;1;0.14;0.45
22.4;1;0.11;0.47
22.4;1;0.08;0.46
22.4;1;0.05;0.42
22.4;1;0.02;0.43
22.4;1;-0.04;0.29
22.4;1;-0.07;0.26
22.4;1;-0.10;0.34
22.4;1;-0.13;0.35
22.4;1;-0.16;0.30
22.4;1;-0.19;0.30
22.4;1;-0.22;0.26
22.4;1;-0.25;0.26
22.4;1;-0.28;0.26
22.4;1;-0.31;0.34
22.4;1;-0.34;0.34
22.4;1;-0.37;0.33
22.4;1;-0.40;0.27
22.4;1;-0.43;0.28
22.4;1;-0.46;0.30
22.4;1;-0.49;0.31
22.4;1;-0.52;0.25
22.4;1;-0.55;0.33
22.4;1;-0.58;0.29
22.4;1;-0.61;0.30
22.4;1;-0.64;0.31
22.4;1;-0.67;0.30
22.4;1;-0.70;0.25
22.4;1;-0.73;0.29
22.4;1;-0.76;0.25
22.4;1;-0.79;0.25
22.4;1;-0.82;0.29
22.4;1;-0.88;0.33
22.4;1;-0.91;0.26
22.4;1;-0.94;0.31
22.4;1;-0.97;0.33
22.4;1;-1.00;0.28
22.4;1;-1.03;0.30
22.4;1;-1.06;0.33
22.4;1;-1.09;0.32
22.4;1;-1.15;0.31
22.4;1;-1.18;0.27
22.4;1;-1.21;0.32
22.4;1;-1.24;0.27
22.4;1;-1.27;0.34
22.4;1;-1.30;0.33
22.4;1;-1.33;0.31
22.4;1;-1.36;0.33
22.4;1;-1.42;0.31
22.4;1;-1.45;0.34
22.4;1;-1.48;0.30
22.4;1;-1.51;0.31
22.4;1;-1.54;0.26
22.4;1;-1.57;0.25
22.4;1;-1.60;0.25
22.4;1;-1.63;0.32
22.4;1;-1.66;0.28
22.4;1;-1.69;0.29
22.4;1;-1.72;0.27
22.4;1;-1.75;0.27
22.4;1;-1.78;0.26
22.4;1;-1.81;0.30
22.4;1;-1.84;0.31
22.4;1;-1.87;0.27
22.4;1;-1.90;0.26
22.4;1;-1.93;0.31
22.4;1;-1.96;0.30
22.4;1;-1.99;0.30
22.4;1;-2.02;0.34
22.4;1;-2.05;0.32
22.4;1;-2.08;0.28
22.4;1;-2.11;0.28
22.4;1;-2.14;0.30
22.4;1;-2.17;0.28
22.4;1;-2.20;0.28
22.4;1;-2.35;0.41
22.4;1;-2.38;0.45
22.4;1;-2.41;0.46
22.4;1;-2.44;0.46
22.4;1;-2.47;0.42
22.4;1;-2.50;0.47
22.4;1;-2.53;0.50
22.4;1;-2.56;0.46
22.4;1;-2.59;0.47
22.4;1;-2.62;0.49
22.4;1;-2.65;0.46
22.4;1;-2.68;0.42
22.4;1;-2.74;0.41
22.4;1;-2.77;0.46
22.4;1;-2.80;0.48
22.4;1;-2.83;0.49
22.4;1;-2.86;0.42
22.4;1;-2.89;0.49
22.4;1;-2.92;0.42
22.4;1;-2.95;0.50
22.4;1;-3.01;0.26
22.4;1;-3.04;0.31
22.4;1;-3.07;0.33
22.4;1;-3.10;0.34
22.4;1;-3.13;0.35
22.4;1;-3.16;0.28
22.4;1;-3.19;0.28
22.4;1;-3.22;0.26
22.4;1;-3.25;0.35
22.4;1;-3.28;0.33
22.4;1;-3.31;0.26
22.4;1;-3.34;0.32
22.4;1;-3.37;0.29
22.4;1;-3.40;0.27
22.4;1;-3.43;0.31
22.4;1;-3.46;0.31
22.4;1;-3.49;0.29
22.4;1;-3.52;0.26
22.4;1;-3.55;0.32
22.4;1;-3.58;0.27
22.4;1;-3.61;0.32
22.4;1;-3.67;0.29
22.4;1;-3.70;0.31
22.4;1;-3.73;0.27
22.4;1;-3.76;0.31
22.4;1;-3.79;0.32
22.4;1;-3.82;0.28
22.4;1;-3.85;0.35
22.4;1;-3.88;0.32
22.4;1;-3.91;0.26
22.4;1;-3.94;0.28
22.4;1;-3.97;0.34
22.4;1;-4.00;0.26
22.4;1;-4.03;0.28
22.4;1;-4.21;0.26
22.4;1;-4.24;0.28
22.4;1;-4.27;0.27
22.4;1;-4.30;0.28
22.4;1;-4.33;0.33
22.4;1;-4.36;0.26
22.4;1;-4.39;0.30
22.4;1;-4.42;0.30
22.4;1;-4.45;0.33
22.4;1;-4.48;0.33
22.4;1;-4.51;0.35
22.4;1;-4.54;0.31
22.4;1;-4.57;0.30
22.4;1;-4.60;0.31
22.4;1;-4.63;0.32
22.4;1;-4.66;0.26
22.4;1;-4.69;0.31
22.4;1;-4.75;0.31
22.4;1;-4.78;0.32
22.4;1;-4.81;0.29
22.4;1;-4.84;0.26
22.4;1;-4.87;0.26
22.4;1;-4.90;0.34
22.4;1;-4.93;0.31
22.4;1;-4.96;0.30
22.4;1;-4.99;0.33
22.4;1;-5.02;0.31
22.4;1;-5.05;0.33
22.4;1;-5.08;0.28
22.4;1;-5.11;0.27
22.4;1;-5.14;0.28
22.4;1;-5.17;0.29
22.4;1;-5.20;0.32
22.4;1;-5.23;0.33
22.4;1;-5.26;0.27
22.4;1;-5.32;0.31
22.4;1;-5.35;0.34
22.4;1;-5.38;0.33
22.4;1;-5.41;0.33
22.4;1;-5.44;0.34
22.4;1;-5.47;0.35
22.4;1;-5.50;0.33
22.4;1;-5.53;0.31
22.4;1;-5.56;0.33
22.4;1;-5.59;0.34
22.4;1;-5.62;0.34
22.4;1;-5.65;0.32
22.4;1;-5.68;0.31
22.4;1;-5.71;0.30
22.4;1;-5.74;0.31
22.4;1;-5.77;0.34
22.4;1;-5.80;0.30
22.4;1;-5.83;0.34
22.4;1;-5.86;0.32
22.4;1;-5.89;0.31
22.4;1;-5.95;0.31
22.4;1;-5.98;0.33
22.4;1;-6.01;0.32
22.4;1;-6.04;0.31
22.4;1;-6.07;0.35
22.4;1;-6.10;0.31
22.4;1;-6.13;0.33
22.4;1;-6.16;0.33
22.4;1;-6.19;0.33
22.4;1;-6.22;0.31
22.4;1;-6.28;0.41
22.4;1;-6.31;0.41
22.4;1;-6.34;0.42
22.4;1;-6.37;0.45
22.4;1;-6.40;0.44
22.4;1;-6.43;0.47
22.4;1;-6.46;0.47
22.4;1;-6.49;0.44
22.4;1;-6.52;0.48
22.4;1;-6.55;0.46
22.4;1;-6.58;0.40
22.4;1;-6.61;0.45
22.4;1;-6.64;0.13
22.4;1;-6.67;0.11
22.4;1;-6.70;0.11
22.4;1;-6.73;0.14
22.4;1;-6.76;0.14
22.4;1;-6.79;0.13
22.4;1;-6.82;0.10
22.4;1;-6.85;0.14
22.4;1;-6.88;0.11
22.4;1;-6.91;0.15
22.4;1;-6.94;0.10
22.4;1;-6.97;0.14
22.4;1;-7.00;0.12
22.4;1;-7.03;0.12
22.4;1;-7.06;0.11
22.4;1;-7.09;0.13
22.4;1;-7.12;0.13
22.4;1;-7.15;0.10
22.4;1;-7.18;0.11
22.4;1;-7.21;0.12
22.4;1;-7.24;0.13
22.4;1;-7.27;0.11
22.4;1;-7.30;0.13
22.4;1;-7.33;0.10
22.4;1;-7.36;0.14
22.4;1;-7.39;0.14
22.4;1;-7.42;0.13
22.4;1;-7.45;0.15
22.4;1;-7.48;0.12
22.4;1;-7.51;0.13
22.4;1;-7.54;0.12
22.4;1;-7.57;0.11
22.4;1;-7.60;0.12
22.4;1;-7.63;0.14
22.4;1;-7.66;0.14
22.4;1;-7.69;0.11
22.4;1;-7.72;0.14
22.4;1;-7.75;0.12
22.4;1;-7.78;0.10
22.4;1;-7.81;0.13
22.4;1;-7.84;0.11
22.4;1;-7.87;0.13
22.4;1;-7.90;0.11
22.4;1;-7.93;0.10
22.4;1;-7.96;0.13
22.4;1;-7.99;0.15
22.4;1;-8.02;0.14
22.4;1;-8.05;0.13
22.4;1;-8.08;0.12
22.4;1;-8.11;0.13
22.4;1;-8.14;0.11
22.4;1;-8.17;0.14
22.4;1;-8.20;0.14
22.4;1;-8.23;0.13
22.4;1;-8.26;0.13
22.4;1;-8.29;0.14
22.4;1;-8.32;0.15
22.4;1;-8.35;0.13
22.4;1;-8.38;0.13
22.4;1;-8.41;0.11
22.4;1;-8.44;0.14
22.4;1;-8.47;0.11
22.4;1;-8.50;0.12
22.4;1;-8.53;0.12
31.5;1;8.26;0.40
31.5;1;8.16;0.76
31.5;1;8.06;0.70
31.5;1;7.96;0.39
31.5;1;7.86;0.72
31.5;1;7.76;0.33
31.5;1;7.66;0.37
31.5;1;7.56;0.65
31.5;1;6.89;0.47
31.5;1;6.86;0.41
31.5;1;6.83;0.41
31.5;1;6.80;0.46
31.5;1;6.77;0.40
31.5;1;6.74;0.43
31.5;1;6.71;0.42
31.5;1;6.68;0.41
31.5;1;6.65;0.50
31.5;1;6.62;0.48
31.5;1;6.59;0.42
31.5;1;6.56;0.48
31.5;1;6.53;0.43
31.5;1;6.50;0.42
31.5;1;6.47;0.41
31.5;1;6.44;0.48
31.5;1;6.38;0.46
31.5;1;6.35;0.46
31.5;1;6.32;0.43
31.5;1;6.29;0.48
31.5;1;6.26;0.41
31.5;1;6.23;0.43
31.5;1;6.20;0.46
31.5;1;6.17;0.42
31.5;1;6.14;0.48
31.5;1;6.11;0.45
31.5;1;6.08;0.42
31.5;1;6.05;0.49
31.5;1;6.02;0.45
31.5;1;5.99;0.41
31.5;1;5.96;0.41
31.5;1;5.93;0.50
31.5;1;5.90;0.45
31.5;1;5.87;0.48
31.5;1;5.84;0.44
31.5;1;5.81;0.49
31.5;1;5.78;0.46
31.5;1;5.75;0.48
31.5;1;5.69;0.40
31.5;1;5.66;0.46
31.5;1;5.63;0.41
31.5;1;5.60;0.44
31.5;1;5.57;0.40
31.5;1;5.54;0.48
31.5;1;5.51;0.45
31.5;1;5.48;0.48
31.5;1;5.45;0.44
31.5;1;5.42;0.43
31.5;1;5.39;0.48
31.5;1;5.36;0.47
31.5;1;5.33;0.49
31.5;1;5.30;0.48
31.5;1;5.27;0.49
31.5;1;5.24;0.47
31.5;1;5.21;0.43
31.5;1;5.18;0.48
31.5;1;5.15;0.42
31.5;1;5.00;0.41
31.5;1;4.97;0.48
31.5;1;4.94;0.50
31.5;1;4.91;0.41
31.5;1;4.88;0.46
31.5;1;4.85;0.45
31.5;1;4.82;0.41
31.5;1;4.79;0.40
31.5;1;4.76;0.43
31.5;1;4.73;0.44
31.5;1;4.70;0.46
31.5;1;4.67;0.45
31.5;1;4.61;0.48
31.5;1;4.58;0.42
31.5;1;4.55;0.44
31.5;1;4.52;0.47
31.5;1;4.49;0.40
31.5;1;4.46;0.41
31.5;1;4.43;0.42
31.5;1;4.40;0.49
31.5;1;4.37;0.42
31.5;1;4.34;0.47
31.5;1;4.31;0.46
31.5;1;4.28;0.41
31.5;1;4.22;0.28
31.5;1;4.19;0.29
31.5;1;4.16;0.31
31.5;1;4.13;0.32
31.5;1;4.07;0.43
31.5;1;4.04;0.50
31.5;1;4.01;0.40
31.5;1;3.98;0.46
31.5;1;3.95;0.45
31.5;1;3.92;0.40
31.5;1;3.89;0.46
31.5;1;3.86;0.48
31.5;1;3.83;0.47
31.5;1;3.80;0.44
31.5;1;3.77;0.44
31.5;1;3.71;0.31
31.5;1;3.68;0.27
31.5;1;3.65;0.30
31.5;1;3.62;0.29
31.5;1;3.59;0.34
31.5;1;3.56;0.34
31.5;1;3.53;0.26
31.5;1;3.47;0.44
31.5;1;3.44;0.42
31.5;1;3.41;0.48
31.5;1;3.38;0.42
31.5;1;3.35;0.50
31.5;1;3.32;0.48
31.5;1;3.26;0.34
31.5;1;3.23;0.31
31.5;1;3.20;0.33
31.5;1;3.17;0.26
31.5;1;3.14;0.31
31.5;1;3.11;0.27
31.5;1;3.08;0.29
31.5;1;3.05;0.26
31.5;1;3.02;0.28
31.5;1;2.99;0.30
31.5;1;2.96;0.28
31.5;1;2.93;0.30
31.5;1;2.90;0.32
31.5;1;2.87;0.31
31.5;1;2.84;0.32
31.5;1;2.81;0.32
31.5;1;2.78;0.33
31.5;1;2.75;0.29
31.5;1;2.72;0.25
31.5;1;2.69;0.31
31.5;1;2.63;0.33
31.5;1;2.60;0.29
31.5;1;2.57;0.26
31.5;1;2.54;0.34
31.5;1;2.51;0.29
31.5;1;2.48;0.34
31.5;1;2.45;0.34
31.5;1;2.42;0.30
31.5;1;2.39;0.32
31.5;1;2.33;0.27
31.5;1;2.30;0.28
31.5;1;2.27;0.30
31.5;1;2.24;0.32
31.5;1;2.21;0.30
31.5;1;2.18;0.32
31.5;1;2.15;0.28
31.5;1;2.12;0.31
31.5;1;2.09;0.34
31.5;1;2.06;0.30
31.5;1;2.03;0.27
31.5;1;2.00;0.33
31.5;1;1.97;0.31
31.5;1;1.91;0.28
31.5;1;1.88;0.27
31.5;1;1.85;0.31
31.5;1;1.82;0.32
31.5;1;1.79;0.28
31.5;1;1.76;0.29
31.5;1;1.73;0.29
31.5;1;1.70;0.32
31.5;1;1.67;0.27
31.5;1;1.64;0.26
31.5;1;1.61;0.27
31.5;1;1.58;0.34
31.5;1;1.55;0.29
31.5;1;1.52;0.28
31.5;1;1.49;0.27
31.5;1;1.46;0.26
31.5;1;1.43;0.33
31.5;1;1.40;0.28
31.5;1;1.37;0.30
31.5;1;1.34;0.35
31.5;1;1.31;0.30
31.5;1;1.28;0.28
31.5;1;1.25;0.33
31.5;1;1.22;0.29
31.5;1;1.19;0.33
31.5;1;1.16;0.29
31.5;1;1.13;0.30
31.5;1;1.10;0.33
31.5;1;1.07;0.28
31.5;1;1.04;0.28
31.5;1;1.01;0.26
31.5;1;0.98;0.33
31.5;1;0.92;0.41
31.5;1;0.89;0.44
31.5;1;0.86;0.48
31.5;1;0.83;0.42
31.5;1;0.80;0.47
31.5;1;0.77;0.41
31.5;1;0.74;0.48
31.5;1;0.71;0.49
31.5;1;0.68;0.41
31.5;1;0.65;0.47
31.5;1;0.62;0.48
31.5;1;0.59;0.41
31.5;1;0.56;0.49
31.5;1;0.53;0.44
31.5;1;0.50;0.42
31.5;1;0.47;0.46
31.5;1;0.44;0.41
31.5;1;0.41;0.50
31.5;1;0.38;0.45
31.5;1;0.35;0.44
31.5;1;0.32;0.44
31.5;1;0.29;0.44
31.5;1;0.26;0.45
31.5;1;0.23;0.44
31.5;1;0.20;0.42
31.5;1;0.17;0.47
31.5;1;0.14;0.42
31.5;1;0.11;0.44
31.5;1;0.08;0.47
31.5;1;0.05;0.40
31.5;1;0.02;0.41
31.5;1;-0.01;0.45
31.5;1;-0.04;0.41
31.5;1;-0.07;0.47
31.5;1;-0.10;0.41
31.5;1;-0.13;0.44
31.5;1;-0.16;0.44
31.5;1;-0.19;0.41
31.5;1;-0.22;0.43
31.5;1;-0.25;0.46
31.5;1;-0.31;0.46
31.5;1;-0.34;0.47
31.5;1;-0.37;0.48
31.5;1;-0.40;0.46
31.5;1;-0.43;0.43
31.5;1;-0.46;0.50
31.5;1;-0.49;0.49
31.5;1;-0.52;0.41
31.5;1;-0.55;0.49
31.5;1;-0.58;0.43
31.5;1;-0.64;0.34
31.5;1;-0.67;0.29
31.5;1;-0.70;0.29
31.5;1;-0.73;0.26
31.5;1;-0.76;0.25
31.5;1;-0.79;0.35
31.5;1;-0.82;0.28
31.5;1;-0.85;0.28
31.5;1;-0.88;0.29
31.5;1;-0.91;0.34
31.5;1;-0.94;0.29
31.5;1;-0.97;0.33
31.5;1;-1.00;0.26
31.5;1;-1.03;0.33
31.5;1;-1.06;0.34
31.5;1;-1.09;0.28
31.5;1;-1.12;0.33
31.5;1;-1.15;0.28
31.5;1;-1.18;0.32
31.5;1;-1.21;0.34
31.5;1;-1.24;0.27
31.5;1;-1.27;0.33
31.5;1;-1.30;0.33
31.5;1;-1.33;0.27
31.5;1;-1.36;0.27
31.5;1;-1.39;0.28
31.5;1;-1.42;0.32
31.5;1;-1.45;0.33
31.5;1;-1.51;0.43
31.5;1;-1.54;0.44
31.5;1;-1.57;0.41
31.5;1;-1.60;0.42
31.5;1;-1.63;0.48
31.5;1;-1.66;0.45
31.5;1;-1.69;0.43
31.5;1;-1.72;0.42
31.5;1;-1.75;0.49
31.5;1;-1.78;0.43
31.5;1;-1.81;0.41
31.5;1;-1.84;0.46
31.5;1;-1.87;0.48
31.5;1;-1.90;0.46
31.5;1;-1.93;0.49
31.5;1;-1.96;0.48
31.5;1;-1.99;0.47
31.5;1;-2.02;0.46
31.5;1;-2.05;0.42
31.5;1;-2.08;0.46
31.5;1;-2.11;0.41
31.5;1;-2.14;0.42
31.5;1;-2.17;0.42
31.5;1;-2.20;0.49
31.5;1;-2.23;0.40
31.5;1;-2.26;0.44
31.5;1;-2.29;0.47
31.5;1;-2.35;0.33
31.5;1;-2.38;0.29
31.5;1;-2.41;0.34
31.5;1;-2.44;0.29
31.5;1;-2.47;0.34
31.5;1;-2.50;0.34
31.5;1;-2.53;0.33
31.5;1;-2.56;0.31
31.5;1;-2.59;0.30
31.5;1;-2.74;0.29
31.5;1;-2.77;0.25
31.5;1;-2.80;0.32
31.5;1;-2.83;0.29
31.5;1;-2.86;0.29
31.5;1;-2.89;0.29
31.5;1;-2.92;0.27
31.5;1;-2.95;0.26
31.5;1;-2.98;0.30
31.5;1;-3.01;0.26
31.5;1;-3.04;0.31
31.5;1;-3.07;0.27
31.5;1;-3.10;0.26
31.5;1;-3.16;0.32
31.5;1;-3.19;0.28
31.5;1;-3.22;0.28
31.5;1;-3.25;0.26
31.5;1;-3.28;0.34
31.5;1;-3.31;0.33
31.5;1;-3.34;0.30
31.5;1;-3.37;0.31
31.5;1;-3.40;0.25
31.5;1;-3.43;0.29
31.5;1;-3.46;0.27
31.5;1;-3.49;0.26
31.5;1;-3.52;0.32
31.5;1;-3.55;0.26
31.5;1;-3.61;0.31
31.5;1;-3.64;0.32
31.5;1;-3.67;0.32
31.5;1;-3.70;0.35
31.5;1;-3.73;0.33
31.5;1;-3.76;0.33
31.5;1;-3.79;0.34
31.5;1;-3.82;0.34
31.5;1;-3.85;0.34
31.5;1;-3.91;0.32
31.5;1;-3.94;0.31
31.5;1;-3.97;0.33
31.5;1;-4.00;0.30
31.5;1;-4.03;0.32
31.5;1;-4.09;0.49
31.5;1;-4.12;0.41
31.5;1;-4.15;0.43
31.5;1;-4.18;0.48
31.5;1;-4.21;0.44
31.5;1;-4.24;0.46
31.5;1;-4.27;0.44
31.5;1;-4.30;0.10
31.5;1;-4.33;0.14
31.5;1;-4.36;0.12
31.5;1;-4.39;0.14
31.5;1;-4.42;0.12
31.5;1;-4.45;0.12
31.5;1;-4.48;0.12
31.5;1;-4.51;0.13
31.5;1;-4.54;0.14
31.5;1;-4.57;0.11
31.5;1;-4.60;0.14
31.5;1;-4.63;0.11
31.5;1;-4.66;0.10
31.5;1;-4.69;0.12
31.5;1;-4.72;0.11
31.5;1;-4.75;0.11
31.5;1;-4.78;0.11
31.5;1;-4.81;0.13
31.5;1;-4.84;0.15
31.5;1;-4.87;0.14
31.5;1;-4.90;0.15
31.5;1;-4.93;0.11
31.5;1;-4.96;0.14
31.5;1;-4.99;0.13
31.5;1;-5.02;0.14
31.5;1;-5.05;0.12
31.5;1;-5.08;0.12
31.5;1;-5.11;0.14
31.5;1;-5.14;0.11
31.5;1;-5.17;0.14
31.5;1;-5.20;0.12
31.5;1;-5.23;0.11
31.5;1;-5.26;0.13
31.5;1;-5.29;0.14
31.5;1;-5.32;0.11
31.5;1;-5.35;0.11
31.5;1;-5.38;0.14
31.5;1;-5.41;0.13
31.5;1;-5.44;0.14
31.5;1;-5.47;0.13
31.5;1;-5.50;0.14
31.5;1;-5.53;0.11
31.5;1;-5.56;0.11
31.5;1;-5.59;0.13
31.5;1;-5.62;0.14
31.5;1;-5.65;0.13
31.5;1;-5.68;0.12
31.5;1;-5.71;0.14
31.5;1;-5.74;0.13
31.5;1;-5.77;0.11
31.5;1;-5.80;0.14
31.5;1;-5.83;0.13
31.5;1;-5.86;0.11
31.5;1;-5.89;0.13
31.5;1;-5.92;0.10
31.5;1;-5.95;0.14
31.5;1;-5.98;0.11
31.5;1;-6.01;0.11
31.5;1;-6.04;0.11
31.5;1;-6.07;0.14
31.5;1;-6.10;0.15
31.5;1;-6.13;0.15
31.5;1;-6.16;0.13
31.5;1;-6.19;0.11
31.5;1;-6.22;0.11
31.5;1;-6.25;0.11
31.5;1;-6.28;0.13
31.5;1;-6.31;0.11
31.5;1;-6.34;0.11
31.5;1;-6.37;0.13
31.5;1;-6.40;0.11
31.5;1;-6.43;0.13
31.5;1;-6.46;0.11
31.5;1;-6.49;0.11
31.5;1;-6.52;0.14
31.5;1;-6.55;0.12
31.5;1;-6.58;0.11
31.5;1;-6.61;0.14
31.5;1;-6.64;0.13
37;1;9.08;0.36
37;1;8.98;0.35
37;1;8.88;0.57
37;1;8.78;0.39
37;1;8.68;0.47
37;1;8.58;0.78
37;1;8.16;0.43
37;1;8.13;0.50
37;1;8.10;0.44
37;1;8.07;0.45
37;1;8.04;0.47
37;1;8.01;0.48
37;1;7.98;0.47
37;1;7.95;0.45
37;1;7.92;0.44
37;1;7.89;0.49
37;1;7.86;0.43
37;1;7.83;0.46
37;1;7.80;0.46
37;1;7.77;0.43
37;1;7.74;0.41
37;1;7.71;0.49
37;1;7.65;0.46
37;1;7.62;0.43
37;1;7.59;0.49
37;1;7.56;0.48
37;1;7.53;0.41
37;1;7.50;0.44
37;1;7.47;0.44
37;1;7.44;0.48
37;1;7.41;0.47
37;1;7.38;0.44
37;1;7.35;0.45
37;1;7.32;0.50
37;1;7.29;0.40
37;1;7.26;0.40
37;1;7.20;0.40
37;1;7.17;0.46
37;1;7.14;0.46
37;1;7.11;0.42
37;1;7.08;0.44
37;1;7.05;0.45
37;1;7.02;0.48
37;1;6.99;0.42
37;1;6.96;0.41
37;1;6.93;0.44
37;1;6.90;0.49
37;1;6.87;0.49
37;1;6.84;0.46
37;1;6.81;0.42
37;1;6.78;0.50
37;1;6.72;0.47
37;1;6.69;0.46
37;1;6.66;0.48
37;1;6.63;0.47
37;1;6.60;0.49
37;1;6.57;0.46
37;1;6.54;0.40
37;1;6.51;0.46
37;1;6.48;0.49
37;1;6.45;0.44
37;1;6.39;0.47
37;1;6.36;0.44
37;1;6.33;0.43
37;1;6.30;0.49
37;1;6.27;0.45
37;1;6.24;0.45
37;1;6.21;0.47
37;1;6.18;0.40
37;1;6.15;0.50
37;1;6.12;0.45
37;1;6.09;0.47
37;1;6.06;0.41
37;1;6.03;0.48
37;1;6.00;0.44
37;1;5.97;0.43
37;1;5.94;0.48
37;1;5.91;0.50
37;1;5.88;0.48
37;1;5.85;0.48
37;1;5.82;0.47
37;1;5.79;0.48
37;1;5.73;0.30
37;1;5.70;0.26
37;1;5.67;0.27
37;1;5.64;0.26
37;1;5.61;0.28
37;1;5.58;0.34
37;1;5.55;0.26
37;1;5.52;0.34
37;1;5.49;0.32
37;1;5.46;0.34
37;1;5.43;0.31
37;1;5.40;0.33
37;1;5.37;0.34
37;1;5.34;0.29
37;1;5.31;0.30
37;1;5.28;0.31
37;1;5.25;0.29
37;1;5.22;0.29
37;1;5.19;0.31
37;1;5.16;0.26
37;1;5.13;0.26
37;1;5.10;0.30
37;1;5.07;0.28
37;1;5.04;0.31
37;1;5.01;0.34
37;1;4.98;0.29
37;1;4.95;0.25
37;1;4.92;0.35
37;1;4.89;0.31
37;1;4.86;0.31
37;1;4.83;0.29
37;1;4.80;0.31
37;1;4.77;0.31
37;1;4.74;0.28
37;1;4.71;0.30
37;1;4.68;0.28
37;1;4.65;0.31
37;1;4.62;0.34
37;1;4.50;0.35
37;1;4.47;0.25
37;1;4.44;0.26
37;1;4.41;0.28
37;1;4.38;0.33
37;1;4.35;0.29
37;1;4.32;0.33
37;1;4.29;0.26
37;1;4.26;0.26
37;1;4.23;0.27
37;1;4.20;0.35
37;1;4.17;0.32
37;1;4.14;0.29
37;1;4.11;0.26
37;1;4.08;0.31
37;1;4.02;0.43
37;1;3.99;0.50
37;1;3.96;0.46
37;1;3.93;0.40
37;1;3.90;0.41
37;1;3.87;0.49
37;1;3.84;0.49
37;1;3.81;0.47
37;1;3.78;0.49
37;1;3.75;0.40
37;1;3.69;0.44
37;1;3.63;0.27
37;1;3.60;0.35
37;1;3.57;0.33
37;1;3.54;0.34
37;1;3.51;0.30
37;1;3.48;0.32
37;1;3.45;0.27
37;1;3.42;0.27
37;1;3.39;0.28
37;1;3.36;0.30
37;1;3.33;0.34
37;1;3.30;0.31
37;1;3.27;0.31
37;1;3.24;0.25
37;1;3.21;0.26
37;1;3.18;0.27
37;1;3.15;0.31
37;1;3.12;0.31
37;1;3.09;0.33
37;1;3.06;0.31
37;1;3.03;0.32
37;1;3.00;0.34
37;1;2.97;0.34
37;1;2.94;0.34
37;1;2.91;0.26
37;1;2.88;0.34
37;1;2.85;0.28
37;1;2.82;0.30
37;1;2.79;0.27
37;1;2.73;0.30
37;1;2.70;0.26
37;1;2.67;0.30
37;1;2.64;0.34
37;1;2.61;0.34
37;1;2.58;0.27
37;1;2.55;0.25
37;1;2.52;0.31
37;1;2.49;0.34
37;1;2.43;0.31
37;1;2.40;0.31
37;1;2.37;0.30
37;1;2.34;0.28
37;1;2.31;0.30
37;1;2.25;0.44
37;1;2.22;0.47
37;1;2.19;0.44
37;1;2.16;0.40
37;1;2.13;0.45
37;1;2.10;0.49
37;1;2.07;0.46
37;1;2.04;0.49
37;1;2.01;0.41
37;1;1.98;0.43
37;1;1.95;0.49
37;1;1.92;0.40
37;1;1.89;0.48
37;1;1.86;0.49
37;1;1.83;0.43
37;1;1.80;0.41
37;1;1.77;0.44
37;1;1.74;0.49
37;1;1.71;0.45
37;1;1.68;0.49
37;1;1.65;0.47
37;1;1.62;0.49
37;1;1.59;0.46
37;1;1.56;0.41
37;1;1.53;0.43
37;1;1.50;0.47
37;1;1.47;0.49
37;1;1.44;0.41
37;1;1.41;0.45
37;1;1.38;0.41
37;1;1.35;0.40
37;1;1.32;0.41
37;1;1.29;0.44
37;1;1.26;0.45
37;1;1.23;0.50
37;1;1.20;0.43
37;1;1.17;0.48
37;1;1.14;0.41
37;1;1.11;0.49
37;1;1.08;0.42
37;1;1.05;0.48
37;1;1.02;0.48
37;1;0.99;0.48
37;1;0.96;0.44
37;1;0.90;0.49
37;1;0.87;0.49
37;1;0.84;0.50
37;1;0.81;0.45
37;1;0.78;0.46
37;1;0.75;0.48
37;1;0.72;0.48
37;1;0.69;0.46
37;1;0.66;0.40
37;1;0.63;0.47
37;1;0.60;0.40
37;1;0.57;0.43
37;1;0.51;0.33
37;1;0.48;0.31
37;1;0.45;0.28
37;1;0.42;0.26
37;1;0.39;0.25
37;1;0.36;0.25
37;1;0.33;0.28
37;1;0.30;0.31
37;1;0.27;0.34
37;1;0.24;0.32
37;1;0.21;0.30
37;1;0.18;0.25
37;1;0.15;0.31
37;1;0.12;0.33
37;1;0.09;0.31
37;1;0.06;0.29
37;1;0.03;0.26
37;1;0.00;0.35
37;1;-0.03;0.26
37;1;-0.06;0.26
37;1;-0.09;0.34
37;1;-0.12;0.33
37;1;-0.15;0.31
37;1;-0.18;0.31
37;1;-0.21;0.28
37;1;-0.24;0.32
37;1;-0.27;0.34
37;1;-0.30;0.25
37;1;-0.33;0.30
37;1;-0.36;0.27
37;1;-0.39;0.32
37;1;-0.42;0.30
37;1;-0.45;0.27
37;1;-0.51;0.41
37;1;-0.54;0.43
37;1;-0.57;0.41
37;1;-0.60;0.48
37;1;-0.63;0.46
37;1;-0.66;0.42
37;1;-0.69;0.43
