X;Y;Z;phi
22.4;1;18.98;0.28
22.4;1;18.95;0.3
22.4;1;18.92;0.31
22.4;1;18.89;0.25
22.4;1;18.86;0.33
22.4;1;18.83;0.29
22.4;1;18.80;0.3
22.4;1;18.77;0.31
22.4;1;18.74;0.3
22.4;1;18.71;0.25
22.4;1;18.68;0.29
22.4;1;18.65;0.25
22.4;1;18.62;0.25
22.4;1;18.59;0.29
22.4;1;18.53;0.33
22.4;1;18.50;0.26
22.4;1;18.47;0.31
22.4;1;18.44;0.33
22.4;1;18.41;0.28
22.4;1;18.38;0.3
22.4;1;18.35;0.33
22.4;1;18.32;0.32
22.4;1;18.26;0.31
22.4;1;18.23;0.27
22.4;1;18.20;0.32
22.4;1;18.17;0.27
22.4;1;18.14;0.34
22.4;1;18.11;0.33
22.4;1;18.08;0.31
22.4;1;18.05;0.33
22.4;1;17.99;0.31
22.4;1;17.96;0.34
22.4;1;17.93;0.3
22.4;1;17.90;0.31
22.4;1;17.87;0.26
22.4;1;17.84;0.25
22.4;1;17.81;0.25
22.4;1;17.78;0.32
22.4;1;17.75;0.28
22.4;1;17.72;0.29
22.4;1;17.69;0.27
22.4;1;17.66;0.27
22.4;1;17.63;0.26
22.4;1;17.60;0.3
22.4;1;17.57;0.31
22.4;1;17.54;0.27
22.4;1;17.51;0.26
22.4;1;17.48;0.31
22.4;1;17.45;0.3
22.4;1;17.42;0.3
22.4;1;17.39;0.34
22.4;1;17.36;0.32
22.4;1;17.33;0.28
22.4;1;17.30;0.28
22.4;1;17.27;0.3
22.4;1;17.24;0.28
22.4;1;17.21;0.28
22.4;1;17.06;0.41
22.4;1;17.03;0.45
22.4;1;17.00;0.46
22.4;1;16.97;0.46
22.4;1;16.94;0.42
22.4;1;16.91;0.47
22.4;1;16.88;0.5
22.4;1;16.85;0.46
22.4;1;16.82;0.47
22.4;1;16.79;0.49
22.4;1;16.76;0.46
22.4;1;16.73;0.42
22.4;1;16.67;0.41
22.4;1;16.64;0.46
22.4;1;16.61;0.48
22.4;1;16.58;0.49
22.4;1;16.55;0.42
22.4;1;16.52;0.49
22.4;1;16.49;0.42
22.4;1;16.46;0.5
22.4;1;16.40;0.26
22.4;1;16.37;0.31
22.4;1;16.34;0.33
22.4;1;16.31;0.34
22.4;1;16.28;0.35
22.4;1;16.25;0.28
22.4;1;16.22;0.28
22.4;1;16.19;0.26
22.4;1;16.16;0.35
22.4;1;16.13;0.33
22.4;1;16.10;0.26
22.4;1;16.07;0.32
22.4;1;16.04;0.29
22.4;1;16.01;0.27
22.4;1;15.98;0.31
22.4;1;15.95;0.31
22.4;1;15.92;0.29
22.4;1;15.89;0.26
22.4;1;15.86;0.32
22.4;1;15.83;0.27
22.4;1;15.80;0.32
22.4;1;15.74;0.29
22.4;1;15.71;0.31
22.4;1;15.68;0.27
22.4;1;15.65;0.31
22.4;1;15.62;0.32
22.4;1;15.59;0.28
22.4;1;15.56;0.35
22.4;1;15.53;0.32
22.4;1;15.50;0.26
22.4;1;15.47;0.28
22.4;1;15.44;0.34
22.4;1;15.41;0.26
22.4;1;15.38;0.28
22.4;1;15.20;0.26
22.4;1;15.17;0.28
22.4;1;15.14;0.27
22.4;1;15.11;0.28
22.4;1;15.08;0.33
22.4;1;15.05;0.26
22.4;1;15.02;0.3
22.4;1;14.99;0.3
22.4;1;14.96;0.33
22.4;1;14.93;0.33
22.4;1;14.90;0.35
22.4;1;14.87;0.31
22.4;1;14.84;0.3
22.4;1;14.81;0.31
22.4;1;14.78;0.32
22.4;1;14.75;0.26
22.4;1;14.72;0.31
22.4;1;14.66;0.31
22.4;1;14.63;0.32
22.4;1;14.60;0.29
22.4;1;14.57;0.26
22.4;1;14.54;0.26
22.4;1;14.51;0.34
22.4;1;14.48;0.31
22.4;1;14.45;0.3
22.4;1;14.42;0.33
22.4;1;14.39;0.31
22.4;1;14.36;0.33
22.4;1;14.33;0.28
22.4;1;14.30;0.27
22.4;1;14.27;0.28
22.4;1;14.24;0.29
22.4;1;14.21;0.32
22.4;1;14.18;0.33
22.4;1;14.15;0.27
22.4;1;14.09;0.31
22.4;1;14.06;0.34
22.4;1;14.03;0.33
22.4;1;14.00;0.33
22.4;1;13.97;0.34
22.4;1;13.94;0.35
22.4;1;13.91;0.33
22.4;1;13.88;0.31
22.4;1;13.85;0.33
22.4;1;13.82;0.34
22.4;1;13.79;0.34
22.4;1;13.76;0.32
22.4;1;13.73;0.31
22.4;1;13.70;0.3
22.4;1;13.67;0.31
22.4;1;13.64;0.34
22.4;1;13.61;0.3
22.4;1;13.58;0.34
22.4;1;13.55;0.32
22.4;1;13.52;0.31
22.4;1;13.46;0.31
22.4;1;13.43;0.33
22.4;1;13.40;0.32
22.4;1;13.37;0.31
22.4;1;13.34;0.35
22.4;1;13.31;0.31
22.4;1;13.28;0.33
22.4;1;13.25;0.33
22.4;1;13.22;0.33
22.4;1;13.19;0.31
22.4;1;13.13;0.41
22.4;1;13.10;0.41
22.4;1;13.07;0.42
22.4;1;13.04;0.45
22.4;1;13.01;0.44
22.4;1;12.98;0.47
22.4;1;12.95;0.47
22.4;1;12.92;0.44
22.4;1;12.89;0.48
22.4;1;12.86;0.46
22.4;1;12.83;0.4
22.4;1;12.80;0.45
22.4;1;12.77;0.13
22.4;1;12.74;0.11
22.4;1;12.71;0.11
22.4;1;12.68;0.14
22.4;1;12.65;0.14
22.4;1;12.62;0.13
22.4;1;12.59;0.1
22.4;1;12.56;0.14
22.4;1;12.53;0.11
22.4;1;12.50;0.15
22.4;1;12.47;0.1
22.4;1;12.44;0.14
22.4;1;12.41;0.12
22.4;1;12.38;0.12
22.4;1;12.35;0.11
22.4;1;12.32;0.13
22.4;1;12.29;0.13
22.4;1;12.26;0.1
22.4;1;12.23;0.11
22.4;1;12.20;0.12
22.4;1;12.17;0.13
22.4;1;12.14;0.11
22.4;1;12.11;0.13
22.4;1;12.08;0.1
22.4;1;12.05;0.14
22.4;1;12.02;0.14
22.4;1;11.99;0.13
22.4;1;11.96;0.15
22.4;1;11.93;0.12
22.4;1;11.90;0.13
22.4;1;11.87;0.12
22.4;1;11.84;0.11
22.4;1;11.81;0.12
22.4;1;11.78;0.14
22.4;1;11.75;0.14
22.4;1;11.72;0.11
22.4;1;11.69;0.14
22.4;1;11.66;0.12
22.4;1;11.63;0.1
22.4;1;11.60;0.13
22.4;1;11.57;0.11
22.4;1;11.54;0.13
22.4;1;11.51;0.11
22.4;1;11.48;0.1
22.4;1;11.45;0.13
22.4;1;11.42;0.15
22.4;1;11.39;0.14
22.4;1;11.36;0.13
22.4;1;11.33;0.12
22.4;1;11.30;0.13
22.4;1;11.27;0.11
22.4;1;11.24;0.14
22.4;1;11.21;0.14
22.4;1;11.18;0.13
22.4;1;11.15;0.13
22.4;1;11.12;0.14
22.4;1;11.09;0.15
22.4;1;11.06;0.13
22.4;1;11.03;0.13
22.4;1;11.00;0.11
22.4;1;10.97;0.14
22.4;1;10.94;0.11
22.4;1;10.91;0.12
22.4;1;10.88;0.12
31.5;1;33.33;0.4
31.5;1;33.23;0.76
31.5;1;33.13;0.7
31.5;1;33.03;0.39
31.5;1;32.93;0.72
31.5;1;32.83;0.33
31.5;1;32.73;0.37
31.5;1;32.63;0.65
31.5;1;31.96;0.47
31.5;1;31.93;0.41
31.5;1;31.90;0.41
31.5;1;31.87;0.46
31.5;1;31.84;0.4
31.5;1;31.81;0.43
31.5;1;31.78;0.42
31.5;1;31.75;0.41
31.5;1;31.72;0.5
31.5;1;31.69;0.48
31.5;1;31.66;0.42
31.5;1;31.63;0.48
31.5;1;31.60;0.43
31.5;1;31.57;0.42
31.5;1;31.54;0.41
31.5;1;31.51;0.48
31.5;1;31.45;0.46
31.5;1;31.42;0.46
31.5;1;31.39;0.43
31.5;1;31.36;0.48
31.5;1;31.33;0.41
31.5;1;31.30;0.43
31.5;1;31.27;0.46
31.5;1;31.24;0.42
31.5;1;31.21;0.48
31.5;1;31.18;0.45
31.5;1;31.15;0.42
31.5;1;31.12;0.49
31.5;1;31.09;0.45
31.5;1;31.06;0.41
31.5;1;31.03;0.41
31.5;1;31.00;0.5
31.5;1;30.97;0.45
31.5;1;30.94;0.48
31.5;1;30.91;0.44
31.5;1;30.88;0.49
31.5;1;30.85;0.46
31.5;1;30.82;0.48
31.5;1;30.76;0.4
31.5;1;30.73;0.46
31.5;1;30.70;0.41
31.5;1;30.67;0.44
31.5;1;30.64;0.4
31.5;1;30.61;0.48
31.5;1;30.58;0.45
31.5;1;30.55;0.48
31.5;1;30.52;0.44
31.5;1;30.49;0.43
31.5;1;30.46;0.48
31.5;1;30.43;0.47
31.5;1;30.40;0.49
31.5;1;30.37;0.48
31.5;1;30.34;0.49
31.5;1;30.31;0.47
31.5;1;30.28;0.43
31.5;1;30.25;0.48
31.5;1;30.22;0.42
31.5;1;30.07;0.41
31.5;1;30.04;0.48
31.5;1;30.01;0.5
31.5;1;29.98;0.41
31.5;1;29.95;0.46
31.5;1;29.92;0.45
31.5;1;29.89;0.41
31.5;1;29.86;0.4
31.5;1;29.83;0.43
31.5;1;29.80;0.44
31.5;1;29.77;0.46
31.5;1;29.74;0.45
31.5;1;29.68;0.48
31.5;1;29.65;0.42
31.5;1;29.62;0.44
31.5;1;29.59;0.47
31.5;1;29.56;0.4
31.5;1;29.53;0.41
31.5;1;29.50;0.42
31.5;1;29.47;0.49
31.5;1;29.44;0.42
31.5;1;29.41;0.47
31.5;1;29.38;0.46
31.5;1;29.35;0.41
31.5;1;29.29;0.28
31.5;1;29.26;0.29
31.5;1;29.23;0.31
31.5;1;29.20;0.32
31.5;1;29.14;0.43
31.5;1;29.11;0.5
31.5;1;29.08;0.4
31.5;1;29.05;0.46
31.5;1;29.02;0.45
31.5;1;28.99;0.4
31.5;1;28.96;0.46
31.5;1;28.93;0.48
31.5;1;28.90;0.47
31.5;1;28.87;0.44
31.5;1;28.84;0.44
31.5;1;28.78;0.31
31.5;1;28.75;0.27
31.5;1;28.72;0.3
31.5;1;28.69;0.29
31.5;1;28.66;0.34
31.5;1;28.63;0.34
31.5;1;28.60;0.26
31.5;1;28.54;0.44
31.5;1;28.51;0.42
31.5;1;28.48;0.48
31.5;1;28.45;0.42
31.5;1;28.42;0.5
31.5;1;28.39;0.48
31.5;1;28.33;0.34
31.5;1;28.30;0.31
31.5;1;28.27;0.33
31.5;1;28.24;0.26
31.5;1;28.21;0.31
31.5;1;28.18;0.27
31.5;1;28.15;0.29
31.5;1;28.12;0.26
31.5;1;28.09;0.28
31.5;1;28.06;0.3
31.5;1;28.03;0.28
31.5;1;28.00;0.3
31.5;1;27.97;0.32
31.5;1;27.94;0.31
31.5;1;27.91;0.32
31.5;1;27.88;0.32
31.5;1;27.85;0.33
31.5;1;27.82;0.29
31.5;1;27.79;0.25
31.5;1;27.76;0.31
31.5;1;27.70;0.33
31.5;1;27.67;0.29
31.5;1;27.64;0.26
31.5;1;27.61;0.34
31.5;1;27.58;0.29
31.5;1;27.55;0.34
31.5;1;27.52;0.34
31.5;1;27.49;0.3
31.5;1;27.46;0.32
31.5;1;27.40;0.27
31.5;1;27.37;0.28
31.5;1;27.34;0.3
31.5;1;27.31;0.32
31.5;1;27.28;0.3
31.5;1;27.25;0.32
31.5;1;27.22;0.28
31.5;1;27.19;0.31
31.5;1;27.16;0.34
31.5;1;27.13;0.3
31.5;1;27.10;0.27
31.5;1;27.07;0.33
31.5;1;27.04;0.31
31.5;1;26.98;0.28
31.5;1;26.95;0.27
31.5;1;26.92;0.31
31.5;1;26.89;0.32
31.5;1;26.86;0.28
31.5;1;26.83;0.29
31.5;1;26.80;0.29
31.5;1;26.77;0.32
31.5;1;26.74;0.27
31.5;1;26.71;0.26
31.5;1;26.68;0.27
31.5;1;26.65;0.34
31.5;1;26.62;0.29
31.5;1;26.59;0.28
31.5;1;26.56;0.27
31.5;1;26.53;0.26
31.5;1;26.50;0.33
31.5;1;26.47;0.28
31.5;1;26.44;0.3
31.5;1;26.41;0.35
31.5;1;26.38;0.3
31.5;1;26.35;0.28
31.5;1;26.32;0.33
31.5;1;26.29;0.29
31.5;1;26.26;0.33
31.5;1;26.23;0.29
31.5;1;26.20;0.3
31.5;1;26.17;0.33
31.5;1;26.14;0.28
31.5;1;26.11;0.28
31.5;1;26.08;0.26
31.5;1;26.05;0.33
31.5;1;25.99;0.41
31.5;1;25.96;0.44
31.5;1;25.93;0.48
31.5;1;25.90;0.42
31.5;1;25.87;0.47
31.5;1;25.84;0.41
31.5;1;25.81;0.48
31.5;1;25.78;0.49
31.5;1;25.75;0.41
31.5;1;25.72;0.47
31.5;1;25.69;0.48
31.5;1;25.66;0.41
31.5;1;25.63;0.49
31.5;1;25.60;0.44
31.5;1;25.57;0.42
31.5;1;25.54;0.46
31.5;1;25.51;0.41
31.5;1;25.48;0.5
31.5;1;25.45;0.45
31.5;1;25.42;0.44
31.5;1;25.39;0.44
31.5;1;25.36;0.44
31.5;1;25.33;0.45
31.5;1;25.30;0.44
31.5;1;25.27;0.42
31.5;1;25.24;0.47
31.5;1;25.21;0.42
31.5;1;25.18;0.44
31.5;1;25.15;0.47
31.5;1;25.12;0.4
31.5;1;25.09;0.41
31.5;1;25.06;0.45
31.5;1;25.03;0.41
31.5;1;25.00;0.47
31.5;1;24.97;0.41
31.5;1;24.94;0.44
31.5;1;24.91;0.44
31.5;1;24.88;0.41
31.5;1;24.85;0.43
31.5;1;24.82;0.46
31.5;1;24.76;0.46
31.5;1;24.73;0.47
31.5;1;24.70;0.48
31.5;1;24.67;0.46
31.5;1;24.64;0.43
31.5;1;24.61;0.5
31.5;1;24.58;0.49
31.5;1;24.55;0.41
31.5;1;24.52;0.49
31.5;1;24.49;0.43
31.5;1;24.43;0.34
31.5;1;24.40;0.29
31.5;1;24.37;0.29
31.5;1;24.34;0.26
31.5;1;24.31;0.25
31.5;1;24.28;0.35
31.5;1;24.25;0.28
31.5;1;24.22;0.28
31.5;1;24.19;0.29
31.5;1;24.16;0.34
31.5;1;24.13;0.29
31.5;1;24.10;0.33
31.5;1;24.07;0.26
31.5;1;24.04;0.33
31.5;1;24.01;0.34
31.5;1;23.98;0.28
31.5;1;23.95;0.33
31.5;1;23.92;0.28
31.5;1;23.89;0.32
31.5;1;23.86;0.34
31.5;1;23.83;0.27
31.5;1;23.80;0.33
31.5;1;23.77;0.33
31.5;1;23.74;0.27
31.5;1;23.71;0.27
31.5;1;23.68;0.28
31.5;1;23.65;0.32
31.5;1;23.62;0.33
31.5;1;23.56;0.43
31.5;1;23.53;0.44
31.5;1;23.50;0.41
31.5;1;23.47;0.42
31.5;1;23.44;0.48
31.5;1;23.41;0.45
31.5;1;23.38;0.43
31.5;1;23.35;0.42
31.5;1;23.32;0.49
31.5;1;23.29;0.43
31.5;1;23.26;0.41
31.5;1;23.23;0.46
31.5;1;23.20;0.48
31.5;1;23.17;0.46
31.5;1;23.14;0.49
31.5;1;23.11;0.48
31.5;1;23.08;0.47
31.5;1;23.05;0.46
31.5;1;23.02;0.42
31.5;1;22.99;0.46
31.5;1;22.96;0.41
31.5;1;22.93;0.42
31.5;1;22.90;0.42
31.5;1;22.87;0.49
31.5;1;22.84;0.4
31.5;1;22.81;0.44
31.5;1;22.78;0.47
31.5;1;22.72;0.33
31.5;1;22.69;0.29
31.5;1;22.66;0.34
31.5;1;22.63;0.29
31.5;1;22.60;0.34
31.5;1;22.57;0.34
31.5;1;22.54;0.33
31.5;1;22.51;0.31
31.5;1;22.48;0.3
31.5;1;22.33;0.29
31.5;1;22.30;0.25
31.5;1;22.27;0.32
31.5;1;22.24;0.29
31.5;1;22.21;0.29
31.5;1;22.18;0.29
31.5;1;22.15;0.27
31.5;1;22.12;0.26
31.5;1;22.09;0.3
31.5;1;22.06;0.26
31.5;1;22.03;0.31
31.5;1;22.00;0.27
31.5;1;21.97;0.26
31.5;1;21.91;0.32
31.5;1;21.88;0.28
31.5;1;21.85;0.28
31.5;1;21.82;0.26
31.5;1;21.79;0.34
31.5;1;21.76;0.33
31.5;1;21.73;0.3
31.5;1;21.70;0.31
31.5;1;21.67;0.25
31.5;1;21.64;0.29
31.5;1;21.61;0.27
31.5;1;21.58;0.26
31.5;1;21.55;0.32
31.5;1;21.52;0.26
31.5;1;21.46;0.31
31.5;1;21.43;0.32
31.5;1;21.40;0.32
31.5;1;21.37;0.35
31.5;1;21.34;0.33
31.5;1;21.31;0.33
31.5;1;21.28;0.34
31.5;1;21.25;0.34
31.5;1;21.22;0.34
31.5;1;21.16;0.32
31.5;1;21.13;0.31
31.5;1;21.10;0.33
31.5;1;21.07;0.3
31.5;1;21.04;0.32
31.5;1;20.98;0.49
31.5;1;20.95;0.41
31.5;1;20.92;0.43
31.5;1;20.89;0.48
31.5;1;20.86;0.44
31.5;1;20.83;0.46
31.5;1;20.80;0.44
31.5;1;20.77;0.1
31.5;1;20.74;0.14
31.5;1;20.71;0.12
31.5;1;20.68;0.14
31.5;1;20.65;0.12
31.5;1;20.62;0.12
31.5;1;20.59;0.12
31.5;1;20.56;0.13
31.5;1;20.53;0.14
31.5;1;20.50;0.11
31.5;1;20.47;0.14
31.5;1;20.44;0.11
31.5;1;20.41;0.1
31.5;1;20.38;0.12
31.5;1;20.35;0.11
31.5;1;20.32;0.11
31.5;1;20.29;0.11
31.5;1;20.26;0.13
31.5;1;20.23;0.15
31.5;1;20.20;0.14
31.5;1;20.17;0.15
31.5;1;20.14;0.11
31.5;1;20.11;0.14
31.5;1;20.08;0.13
31.5;1;20.05;0.14
31.5;1;20.02;0.12
31.5;1;19.99;0.12
31.5;1;19.96;0.14
31.5;1;19.93;0.11
31.5;1;19.90;0.14
31.5;1;19.87;0.12
31.5;1;19.84;0.11
31.5;1;19.81;0.13
31.5;1;19.78;0.14
31.5;1;19.75;0.11
31.5;1;19.72;0.11
31.5;1;19.69;0.14
31.5;1;19.66;0.13
31.5;1;19.63;0.14
31.5;1;19.60;0.13
31.5;1;19.57;0.14
31.5;1;19.54;0.11
31.5;1;19.51;0.11
31.5;1;19.48;0.13
31.5;1;19.45;0.14
31.5;1;19.42;0.13
31.5;1;19.39;0.12
31.5;1;19.36;0.14
31.5;1;19.33;0.13
31.5;1;19.30;0.11
31.5;1;19.27;0.14
31.5;1;19.24;0.13
31.5;1;19.21;0.11
31.5;1;19.18;0.13
31.5;1;19.15;0.1
31.5;1;19.12;0.14
31.5;1;19.09;0.11
31.5;1;19.06;0.11
31.5;1;19.03;0.11
31.5;1;19.00;0.14
31.5;1;18.97;0.15
31.5;1;18.94;0.15
31.5;1;18.91;0.13
31.5;1;18.88;0.11
31.5;1;18.85;0.11
31.5;1;18.82;0.11
31.5;1;18.79;0.13
31.5;1;18.76;0.11
31.5;1;18.73;0.11
31.5;1;18.70;0.13
31.5;1;18.67;0.11
31.5;1;18.64;0.13
31.5;1;18.61;0.11
31.5;1;18.58;0.11
31.5;1;18.55;0.14
31.5;1;18.52;0.12
31.5;1;18.49;0.11
31.5;1;18.46;0.14
31.5;1;18.43;0.13
37;1;36.61;0.36
37;1;36.51;0.35
37;1;36.41;0.57
37;1;36.31;0.39
37;1;36.21;0.47
37;1;36.11;0.78
37;1;35.69;0.43
37;1;35.66;0.5
37;1;35.63;0.44
37;1;35.60;0.45
37;1;35.57;0.47
37;1;35.54;0.48
37;1;35.51;0.47
37;1;35.48;0.45
37;1;35.45;0.44
37;1;35.42;0.49
37;1;35.39;0.43
37;1;35.36;0.46
37;1;35.33;0.46
37;1;35.30;0.43
37;1;35.27;0.41
37;1;35.24;0.49
37;1;35.18;0.46
37;1;35.15;0.43
37;1;35.12;0.49
37;1;35.09;0.48
37;1;35.06;0.41
37;1;35.03;0.44
37;1;35.00;0.44
37;1;34.97;0.48
37;1;34.94;0.47
37;1;34.91;0.44
37;1;34.88;0.45
37;1;34.85;0.5
37;1;34.82;0.4
37;1;34.79;0.4
37;1;34.73;0.4
37;1;34.70;0.46
37;1;34.67;0.46
37;1;34.64;0.42
37;1;34.61;0.44
37;1;34.58;0.45
37;1;34.55;0.48
37;1;34.52;0.42
37;1;34.49;0.41
37;1;34.46;0.44
37;1;34.43;0.49
37;1;34.40;0.49
37;1;34.37;0.46
37;1;34.34;0.42
37;1;34.31;0.5
37;1;34.25;0.47
37;1;34.22;0.46
37;1;34.19;0.48
37;1;34.16;0.47
37;1;34.13;0.49
37;1;34.10;0.46
37;1;34.07;0.4
37;1;34.04;0.46
37;1;34.01;0.49
37;1;33.98;0.44
37;1;33.92;0.47
37;1;33.89;0.44
37;1;33.86;0.43
37;1;33.83;0.49
37;1;33.80;0.45
37;1;33.77;0.45
37;1;33.74;0.47
37;1;33.71;0.4
37;1;33.68;0.5
37;1;33.65;0.45
37;1;33.62;0.47
37;1;33.59;0.41
37;1;33.56;0.48
37;1;33.53;0.44
37;1;33.50;0.43
37;1;33.47;0.48
37;1;33.44;0.5
37;1;33.41;0.48
37;1;33.38;0.48
37;1;33.35;0.47
37;1;33.32;0.48
37;1;33.26;0.3
37;1;33.23;0.26
37;1;33.20;0.27
37;1;33.17;0.26
37;1;33.14;0.28
37;1;33.11;0.34
37;1;33.08;0.26
37;1;33.05;0.34
37;1;33.02;0.32
37;1;32.99;0.34
37;1;32.96;0.31
37;1;32.93;0.33
37;1;32.90;0.34
37;1;32.87;0.29
37;1;32.84;0.3
37;1;32.81;0.31
37;1;32.78;0.29
37;1;32.75;0.29
37;1;32.72;0.31
37;1;32.69;0.26
37;1;32.66;0.26
37;1;32.63;0.3
37;1;32.60;0.28
37;1;32.57;0.31
37;1;32.54;0.34
37;1;32.51;0.29
37;1;32.48;0.25
37;1;32.45;0.35
37;1;32.42;0.31
37;1;32.39;0.31
37;1;32.36;0.29
37;1;32.33;0.31
37;1;32.30;0.31
37;1;32.27;0.28
37;1;32.24;0.3
37;1;32.21;0.28
37;1;32.18;0.31
37;1;32.15;0.34
37;1;32.03;0.35
37;1;32.00;0.25
37;1;31.97;0.26
37;1;31.94;0.28
37;1;31.91;0.33
37;1;31.88;0.29
37;1;31.85;0.33
37;1;31.82;0.26
37;1;31.79;0.26
37;1;31.76;0.27
37;1;31.73;0.35
37;1;31.70;0.32
37;1;31.67;0.29
37;1;31.64;0.26
37;1;31.61;0.31
37;1;31.55;0.43
37;1;31.52;0.5
37;1;31.49;0.46
37;1;31.46;0.4
37;1;31.43;0.41
37;1;31.40;0.49
37;1;31.37;0.49
37;1;31.34;0.47
37;1;31.31;0.49
37;1;31.28;0.4
37;1;31.22;0.44
37;1;31.16;0.27
37;1;31.13;0.35
37;1;31.10;0.33
37;1;31.07;0.34
37;1;31.04;0.3
37;1;31.01;0.32
37;1;30.98;0.27
37;1;30.95;0.27
37;1;30.92;0.28
37;1;30.89;0.3
37;1;30.86;0.34
37;1;30.83;0.31
37;1;30.80;0.31
37;1;30.77;0.25
37;1;30.74;0.26
37;1;30.71;0.27
37;1;30.68;0.31
37;1;30.65;0.31
37;1;30.62;0.33
37;1;30.59;0.31
37;1;30.56;0.32
37;1;30.53;0.34
37;1;30.50;0.34
37;1;30.47;0.34
37;1;30.44;0.26
37;1;30.41;0.34
37;1;30.38;0.28
37;1;30.35;0.3
37;1;30.32;0.27
37;1;30.26;0.3
37;1;30.23;0.26
37;1;30.20;0.3
37;1;30.17;0.34
37;1;30.14;0.34
37;1;30.11;0.27
37;1;30.08;0.25
37;1;30.05;0.31
37;1;30.02;0.34
37;1;29.96;0.31
37;1;29.93;0.31
37;1;29.90;0.3
37;1;29.87;0.28
37;1;29.84;0.3
37;1;29.78;0.44
37;1;29.75;0.47
37;1;29.72;0.44
37;1;29.69;0.4
37;1;29.66;0.45
37;1;29.63;0.49
37;1;29.60;0.46
37;1;29.57;0.49
37;1;29.54;0.41
37;1;29.51;0.43
37;1;29.48;0.49
37;1;29.45;0.4
37;1;29.42;0.48
37;1;29.39;0.49
37;1;29.36;0.43
37;1;29.33;0.41
37;1;29.30;0.44
37;1;29.27;0.49
37;1;29.24;0.45
37;1;29.21;0.49
37;1;29.18;0.47
37;1;29.15;0.49
37;1;29.12;0.46
37;1;29.09;0.41
37;1;29.06;0.43
37;1;29.03;0.47
37;1;29.00;0.49
37;1;28.97;0.41
37;1;28.94;0.45
37;1;28.91;0.41
37;1;28.88;0.4
37;1;28.85;0.41
37;1;28.82;0.44
37;1;28.79;0.45
37;1;28.76;0.5
37;1;28.73;0.43
37;1;28.70;0.48
37;1;28.67;0.41
37;1;28.64;0.49
37;1;28.61;0.42
37;1;28.58;0.48
37;1;28.55;0.48
37;1;28.52;0.48
37;1;28.49;0.44
37;1;28.43;0.49
37;1;28.40;0.49
37;1;28.37;0.5
37;1;28.34;0.45
37;1;28.31;0.46
37;1;28.28;0.48
37;1;28.25;0.48
37;1;28.22;0.46
37;1;28.19;0.4
37;1;28.16;0.47
37;1;28.13;0.4
37;1;28.10;0.43
37;1;28.04;0.33
37;1;28.01;0.31
37;1;27.98;0.28
37;1;27.95;0.26
37;1;27.92;0.25
37;1;27.89;0.25
37;1;27.86;0.28
37;1;27.83;0.31
37;1;27.80;0.34
37;1;27.77;0.32
37;1;27.74;0.3
37;1;27.71;0.25
37;1;27.68;0.31
37;1;27.65;0.33
37;1;27.62;0.31
37;1;27.59;0.29
37;1;27.56;0.26
37;1;27.53;0.35
37;1;27.50;0.26
37;1;27.47;0.26
37;1;27.44;0.34
37;1;27.41;0.33
37;1;27.38;0.31
37;1;27.35;0.31
37;1;27.32;0.28
37;1;27.29;0.32
37;1;27.26;0.34
37;1;27.23;0.25
37;1;27.20;0.3
37;1;27.17;0.27
37;1;27.14;0.32
37;1;27.11;0.3
37;1;27.08;0.27
37;1;27.02;0.41
37;1;26.99;0.43
37;1;26.96;0.41
37;1;26.93;0.48
37;1;26.90;0.46
37;1;26.87;0.42
37;1;26.84;0.43
37;1;26.81;0.49
37;1;26.78;0.42
37;1;26.75;0.44
37;1;26.72;0.5
37;1;26.69;0.46
37;1;26.66;0.48
37;1;26.63;0.43
37;1;26.60;0.46
37;1;26.57;0.43
37;1;26.54;0.47
37;1;26.51;0.49
37;1;26.48;0.45
37;1;26.42;0.3
37;1;26.39;0.27
37;1;26.36;0.29
37;1;26.33;0.34
37;1;26.30;0.27
37;1;26.27;0.34
37;1;26.24;0.26
37;1;26.21;0.33
37;1;26.18;0.29
37;1;26.15;0.32
37;1;26.12;0.28
37;1;26.09;0.29
37;1;26.06;0.32
37;1;26.03;0.34
37;1;26.00;0.33
37;1;25.97;0.34
37;1;25.94;0.27
37;1;25.91;0.28
37;1;25.88;0.34
37;1;25.85;0.28
37;1;25.82;0.33
37;1;25.79;0.33
37;1;25.76;0.31
37;1;25.73;0.28
37;1;25.70;0.3
37;1;25.55;0.28
37;1;25.52;0.31
37;1;25.49;0.3
37;1;25.46;0.31
37;1;25.43;0.32
37;1;25.40;0.28
37;1;25.34;0.34
37;1;25.31;0.26
37;1;25.28;0.3
37;1;25.25;0.27
37;1;25.22;0.29
37;1;25.19;0.26
37;1;25.13;0.31
37;1;25.10;0.34
37;1;25.07;0.34
37;1;25.04;0.34
37;1;25.01;0.33
37;1;24.98;0.32
37;1;24.95;0.33
37;1;24.92;0.3
37;1;24.86;0.31
37;1;24.83;0.31
37;1;24.80;0.31
37;1;24.77;0.33
37;1;24.74;0.31
37;1;24.56;0.3
37;1;24.53;0.34
37;1;24.50;0.3
37;1;24.47;0.31
37;1;24.44;0.34
37;1;24.38;0.5
37;1;24.35;0.41
37;1;24.32;0.44
37;1;24.29;0.46
37;1;24.26;0.42
37;1;24.23;0.14
37;1;24.20;0.14
37;1;24.17;0.13
37;1;24.14;0.14
37;1;24.11;0.11
37;1;24.08;0.14
37;1;24.05;0.1
37;1;24.02;0.13
37;1;23.99;0.13
37;1;23.96;0.11
