X;Y;Z;phi
48.37;76.73;-36.45;0.3567
36.37;67.61;-11.13;-0.0017
71.98;112.70;-4.50;-1.0742
102.49;69.69;-28.08;0.5778
34.24;51.57;-45.93;0.9457
49.61;39.25;-10.06;0.3281
139.56;41.72;-5.74;-1.6602
7.29;139.18;-29.32;-0.1151
69.12;24.76;-37.83;-0.6751
106.73;148.23;-47.80;-0.0404
22.57;49.04;-20.45;1.4772
7.11;13.26;-4.51;2.6984
20.73;37.30;-16.11;0.5585
137.82;8.76;-34.14;0.0785
1.39;118.50;-17.86;1.2810
28.25;76.88;-8.40;-1.0797
4.69;50.55;-26.21;-0.5733
16.59;99.31;-9.01;0.0571
93.02;94.60;-30.40;-1.8175
36.25;140.98;-32.57;0.2148
85.38;144.19;-20.85;-0.5071
88.53;102.10;-26.77;0.8944
127.42;122.67;-1.14;-0.2595
0.71;118.86;-24.18;-0.6164
128.01;73.70;-30.74;-1.3555
92.87;105.67;-30.25;-2.4131
24.41;11.74;-22.60;-1.9825
115.94;113.70;-32.25;0.3640
128.32;144.27;-13.85;-0.2102
38.14;12.75;-30.97;-0.8081
137.82;125.42;-30.79;-2.1602
68.17;139.95;-19.15;-0.4371
90.51;33.93;-46.96;-1.6123
147.70;78.72;-17.23;0.9136
54.23;139.18;-24.75;0.4677
121.97;144.03;-27.35;0.2372
47.76;19.18;-14.04;0.4580
119.88;52.35;-12.09;-0.1450
90.11;104.72;-7.69;0.6320
32.45;33.23;-31.26;-2.0236
62.10;48.72;-33.65;-0.3511
47.65;3.49;-14.28;0.7811
11.72;23.03;-20.91;-1.0221
4.48;84.35;-18.41;0.9874
51.97;97.96;-22.22;0.0979
2.86;97.34;-11.37;1.0199
24.82;116.75;-40.50;1.1170
108.78;62.29;-22.21;0.4064
106.21;41.02;-42.09;0.8029
110.79;2.34;-29.64;-0.8218
47.57;30.99;-16.80;-0.7684
133.50;46.86;-25.35;1.2124
89.07;26.73;-31.02;0.3593
18.90;3.02;-5.75;-0.3281
21.56;23.62;-11.36;-0.7047
103.96;99.91;-23.69;1.6279
25.94;94.44;-2.50;-0.7173
76.09;140.35;-28.78;-0.5661
148.77;119.73;-10.60;-0.3427
0.60;85.16;-41.60;-0.2164
2.49;20.63;-35.71;0.0501
148.96;84.61;-33.10;0.8054
87.70;9.24;-44.71;0.5048
19.04;64.63;-24.91;0.4626
134.60;58.54;-40.39;-0.0695
132.06;64.17;-18.29;2.2430
80.43;41.97;-40.50;0.4844
93.27;102.87;-43.82;1.1688
40.98;126.14;-1.55;0.0824
7.58;115.28;-17.09;-0.1279
89.19;94.16;-3.18;0.6101
44.21;80.75;-25.51;0.2807
99.54;4.66;-48.33;1.1918
125.44;108.44;-21.28;1.3429
2.72;81.75;-22.08;1.8090
89.36;40.61;-49.25;-0.3152
34.69;49.18;-6.94;-0.2208
131.08;140.34;-19.00;-1.4221
38.05;93.65;-12.77;0.6485
91.62;71.39;-25.30;-0.1391
83.03;93.14;-19.08;-0.6462
59.42;62.06;-37.13;0.9292
101.64;70.53;-1.31;-0.6146
108.87;43.55;-29.96;1.5630
85.04;65.98;-41.88;1.1766
113.76;102.84;-47.20;-1.8821
147.51;5.99;-18.19;-0.0758
62.89;119.25;-0.83;2.5919
77.19;42.45;-5.21;0.6612
1.87;102.38;-14.89;1.6761
119.40;96.41;-0.47;2.0591
78.03;97.89;-13.86;-1.2359
61.19;91.22;-33.04;0.7939
14.11;143.87;-19.94;0.8619
133.45;76.25;-46.01;0.7866
59.25;109.85;-38.92;-0.8448
102.39;105.82;-29.12;-0.8695
22.41;35.44;-39.91;-1.2248
144.23;42.50;-2.32;-0.0211
26.77;63.60;-0.22;0.1515
29.93;41.65;-31.45;-1.3028
128.85;55.01;-14.54;0.1137
136.89;58.64;-29.61;0.3966
31.82;90.58;-43.02;0.7203
70.47;32.98;-33.15;-1.3903
110.02;120.64;-38.33;-0.6185
131.75;65.63;-33.60;0.2034
56.86;105.94;-39.25;-1.4472
77.55;12.22;-44.38;-0.0855
111.26;70.49;-39.13;0.3276
109.67;4.23;-4.71;0.4649
117.44;101.39;-45.74;-0.4197
85.49;51.56;-33.76;1.1127
15.69;142.39;-23.58;1.8860
135.60;48.62;-32.27;-1.5180
129.84;84.57;-24.12;-0.6843
119.71;38.61;-47.83;-0.3639
14.98;93.02;-17.57;-0.1399
30.66;70.06;-21.83;1.5271
111.54;55.59;-15.95;0.2629
3.47;30.55;-21.64;-0.0203
146.88;16.73;-28.10;0.0856
56.57;17.98;-32.49;-0.1958
107.90;149.86;-38.68;-1.5122
133.14;61.85;-25.00;0.9754
59.19;0.29;-48.70;-1.0991
47.87;142.94;-33.59;0.8971
91.31;3.00;-16.11;1.0413
87.15;62.79;-44.56;1.0598
61.37;107.62;-46.86;-0.9695
90.27;137.19;-17.39;-1.6832
140.31;106.93;-30.11;0.8164
70.15;69.54;-9.91;1.7242
29.51;146.17;-3.13;1.1084
56.58;5.90;-2.15;0.0443
59.12;148.03;-28.72;1.0652
19.67;127.41;-36.78;-0.1328
24.43;139.34;-19.57;-1.2578
102.68;38.22;-18.59;0.2481
50.92;21.37;-18.88;-0.3786
143.23;99.50;-33.91;0.7076
36.54;77.38;-46.81;1.4008
14.84;78.48;-39.50;0.0913
113.03;138.69;-42.28;-1.1122
132.16;93.01;-43.80;-0.4609
41.72;46.66;-3.69;0.4518
30.31;60.01;-49.31;-1.3457
27.86;20.02;-19.91;-1.3321
78.30;28.85;-2.63;0.9501
70.26;21.50;-32.00;0.2617
38.92;121.54;-23.65;0.4944
6.78;105.73;-15.21;1.0275
72.22;79.55;-34.14;1.2252
143.90;56.16;-26.12;-0.2772
97.88;100.27;-9.14;-0.0291
74.33;121.94;-12.73;-1.7470
16.60;132.18;-9.58;1.5195
37.87;82.05;-0.63;-0.9985
44.22;122.98;-31.48;0.6429
114.72;76.70;-12.65;-0.1618
131.51;71.18;-19.86;2.0040
135.25;129.81;-16.67;0.7340
147.69;57.96;-13.01;0.5589
147.36;59.39;-12.51;0.5260
142.95;45.74;-5.71;-0.0877
10.77;77.81;-32.53;0.9612
20.67;81.73;-17.33;0.7678
45.67;99.07;-35.99;-0.0939
82.93;64.58;-20.27;-0.9824
14.55;32.68;-12.44;-1.8988
126.87;130.03;-10.45;0.1522
92.51;51.90;-28.99;-0.7471
81.35;138.44;-24.56;-0.2099
24.80;31.10;-33.31;-0.9745
37.99;84.01;-41.55;0.8759
24.05;80.49;-36.97;-1.1959
127.79;124.30;-4.39;0.0104
87.63;20.83;-34.55;1.6542
110.27;136.49;-1.26;-0.4828
44.40;79.71;-37.93;0.5850
55.69;87.92;-13.85;-0.4285
60.73;76.52;-21.30;-1.3281
114.00;5.40;-15.16;0.6755
115.85;74.56;-17.80;-0.5278
31.02;39.53;-14.66;-1.2310
141.23;51.40;-4.72;-0.0019
18.10;97.37;-21.83;0.2628
134.42;74.65;-46.61;0.0887
15.06;13.98;-36.46;1.3507
39.68;10.96;-14.59;-0.9400
126.97;27.85;-25.30;0.1934
26.92;28.63;-22.57;-2.6765
62.04;91.25;-20.17;-1.5358
67.48;26.67;-30.87;-0.1533
36.79;132.26;-11.31;-2.4317
106.54;31.46;-13.82;2.3026
127.70;13.67;-14.29;-0.7506
131.19;131.36;-14.23;0.5082
50.90;44.30;-5.48;0.6605
79.63;63.81;-20.23;-0.1990
37.26;143.85;-1.65;1.3463
36.72;141.66;-44.04;0.2566
24.19;107.24;-18.40;-0.6977
141.00;10.34;-14.15;-1.8689
133.20;89.00;-26.14;-0.5115
116.60;148.36;-35.59;-2.9339
77.65;142.04;-22.50;-1.0879
73.59;15.90;-31.76;0.1425
79.46;59.40;-4.54;-0.6030
80.49;47.33;-32.16;-0.6030
65.18;19.46;-41.21;0.9891
19.76;104.22;-21.18;0.0977
18.85;41.08;-30.20;0.3067
142.84;51.73;-45.21;-1.6806
72.30;13.55;-21.76;0.6617
142.98;74.70;-23.11;0.1596
24.54;23.73;-41.34;0.1676
83.16;64.81;-20.12;-0.0720
31.16;21.50;-21.63;-1.4030
37.98;143.08;-11.32;0.1288
4.51;21.75;-31.92;-2.5343
17.84;78.28;-37.56;-0.1932
137.53;29.55;-2.44;1.1573
48.23;11.45;-21.94;-0.2025
91.22;30.35;-48.64;-1.7756
69.75;8.22;-8.96;0.1303
60.07;20.91;-40.16;-0.8793
79.78;74.02;-10.70;0.2987
28.09;97.77;-14.74;-1.8835
148.29;13.10;-1.56;1.7252
122.75;66.15;-1.72;0.5831
111.24;87.19;-36.28;0.1638
70.31;35.13;-11.68;1.1129
22.93;55.81;-34.16;1.1264
138.10;10.78;-18.54;-0.8208
51.21;33.02;-20.11;-1.2099
7.52;70.01;-47.27;-0.1283
51.36;148.57;-49.74;-0.9040
119.17;149.44;-47.11;-1.3743
93.41;146.94;-43.60;-0.7019
112.63;63.46;-37.12;-1.1585
119.05;12.10;-4.65;1.1172
31.79;48.54;-24.07;-0.3254
138.57;35.66;-10.16;0.3185
65.70;2.12;-8.08;-0.2559
95.85;14.29;-13.25;1.5322
0.35;67.98;-30.43;0.0892
149.01;50.95;-6.81;0.9154
42.13;27.05;-12.90;-0.0294
9.31;107.41;-12.84;1.0892
68.74;53.57;-4.92;0.2928
19.35;127.78;-20.07;-1.2507
22.85;36.15;-23.57;-1.0853
94.84;80.76;-5.49;0.0685
58.94;27.62;-27.28;-0.3754
138.28;74.30;-9.42;1.4693
47.87;22.87;-47.31;0.4248
108.93;24.24;-49.94;-0.5257
69.16;91.83;-23.59;-0.6673
98.99;39.57;-46.32;-0.4509
89.95;25.86;-1.17;-0.3214
70.92;139.47;-49.72;-0.2333
142.51;6.45;-14.09;-1.7675
51.41;84.77;-37.83;0.1615
26.59;82.24;-1.62;-1.7421
101.71;37.59;-30.92;0.4867
126.90;67.92;-48.64;1.7818
6.04;13.16;-48.65;1.0019
67.44;108.19;-22.33;-1.7746
133.87;33.25;-0.66;-0.7395
112.44;29.01;-1.01;-0.4734
148.77;47.23;-33.14;-1.9133
79.71;135.36;-25.86;-0.8884
99.00;119.47;-44.98;-0.1951
45.37;142.03;-23.89;0.2123
142.13;97.79;-20.01;0.4541
54.95;99.44;-37.45;-0.7451
110.78;72.00;-19.39;-0.5642
60.47;135.78;-5.02;-0.7583
84.27;76.63;-49.95;-0.6018
107.97;53.26;-38.55;-1.3556
76.34;96.06;-39.50;0.2228
136.06;81.92;-43.81;0.7097
62.90;18.60;-41.69;0.2645
97.06;58.91;-18.70;2.6196
51.35;47.00;-44.87;-1.5867
61.22;127.03;-13.07;-0.3449
66.01;56.83;-5.65;-0.2768
18.87;123.23;-3.67;0.3180
13.76;66.36;-16.99;-0.7853
100.12;113.03;-40.13;1.2609
98.33;20.29;-45.74;-0.4480
99.44;138.70;-38.40;-1.6171
2.96;72.08;-1.90;0.1146
48.98;38.97;-1.88;-1.3441
29.67;36.22;-30.90;-1.9479
116.72;39.76;-33.71;-0.0783
129.09;55.01;-24.50;0.7618
37.00;107.63;-35.42;0.1622
100.18;142.44;-1.02;-0.5636
19.40;100.36;-38.94;-0.0141
41.27;82.07;-31.54;-1.3085
20.80;67.29;-28.53;0.6076
42.53;124.23;-43.75;0.4816
101.21;127.45;-30.86;0.2237
136.55;43.96;-7.16;0.3702
30.38;143.01;-42.98;0.3521
81.31;59.27;-20.80;-0.7440
105.21;120.01;-29.67;-0.0942
142.94;145.02;-41.47;0.1095
91.51;105.55;-49.38;0.6850
38.27;24.23;-36.33;-1.4862
93.82;87.92;-46.91;1.0363
48.07;17.82;-31.16;-0.3134
146.42;118.37;-9.49;-0.2651
59.95;42.20;-14.02;-0.9407
102.81;104.28;-2.63;0.6766
3.48;136.51;-28.65;-0.1930
60.01;27.15;-14.61;0.0880
131.27;58.93;-16.73;1.2830
91.53;97.07;-39.15;-1.1333
66.59;62.95;-34.82;-0.4423
140.39;26.22;-23.51;-0.1116
128.10;4.36;-10.17;0.4426
48.33;60.99;-26.91;-0.6025
81.68;97.38;-38.61;-0.4267
73.47;86.10;-0.33;0.4166
94.83;23.44;-44.22;0.0917
50.12;67.60;-2.21;-0.6216
36.63;55.42;-9.55;-1.3942
136.90;41.13;-8.06;0.8692
138.58;109.39;-10.25;1.1720
126.50;46.45;-39.59;-0.4527
146.73;81.02;-18.37;0.5499
111.75;138.48;-12.16;-1.9387
114.70;80.89;-12.72;-1.3182
114.39;92.55;-36.42;-0.9905
72.09;10.99;-40.94;-0.2239
68.47;26.72;-33.59;0.2800
36.03;15.14;-26.01;0.2001
96.72;114.72;-21.31;0.2962
43.40;125.39;-8.15;-1.4436
38.67;27.97;-11.55;-0.2809
87.89;32.89;-16.19;0.0153
61.50;48.48;-36.83;-1.0546
32.83;88.66;-26.06;-0.9052
122.41;93.27;-33.23;0.5316
129.09;103.01;-38.25;-0.1730
25.15;135.78;-49.49;0.3411
1.13;44.26;-33.03;-0.1393
50.42;98.81;-37.19;-0.4834
119.63;83.96;-21.40;-1.1388
125.88;45.88;-46.88;-0.2355
20.75;136.11;-36.47;0.3283
116.15;14.32;-47.76;0.5236
17.36;106.80;-17.93;-0.2861
58.51;109.18;-21.59;-0.7272
149.79;137.30;-33.13;0.1856
28.89;77.79;-42.63;-0.0001
23.09;48.24;-2.10;-1.0958
63.42;124.16;-20.78;-0.8614
92.95;115.62;-16.04;1.7642
139.94;75.05;-23.43;-0.4643
147.12;115.18;-9.67;0.2176
10.45;40.18;-5.18;-0.6583
20.70;88.43;-30.86;0.0863
118.61;129.78;-15.50;1.0114
40.59;47.70;-38.51;-0.9192
132.73;72.53;-17.41;1.1006
99.52;142.66;-30.04;-1.2860
16.78;119.73;-49.66;-0.6675
124.88;133.06;-2.22;0.0708
26.45;57.79;-6.58;-0.3781
63.52;149.48;-35.46;1.0191
82.83;22.88;-0.11;-1.5879
75.11;77.82;-34.14;-0.4598
102.92;71.89;-27.06;0.6045
97.90;119.76;-7.44;-1.4678
148.81;136.29;-34.77;0.5560
149.91;109.67;-27.47;1.9435
77.47;94.02;-16.72;-0.7532
14.28;64.11;-43.48;-0.7197
109.18;76.55;-28.88;0.2329
146.50;76.40;-34.53;0.4925
47.75;3.06;-16.16;0.4767
69.18;75.46;-43.20;-1.2713
63.72;128.40;-38.36;0.7639
7.71;106.39;-14.43;1.6702
100.84;119.36;-42.19;0.0409
53.00;58.57;-28.90;-1.9699
118.12;79.35;-14.36;-0.2613
124.82;5.02;-11.73;-0.3677
123.18;57.45;-45.26;-0.0122
62.50;71.16;-7.40;-1.3917
48.23;38.28;-13.80;-0.1176
112.32;4.69;-33.04;0.2797
120.21;103.56;-11.81;0.9020
73.69;65.26;-13.59;0.5373
133.95;62.35;-19.96;0.2736
21.59;37.50;-22.08;0.1629
131.86;80.67;-13.26;0.1503
14.41;65.70;-0.04;-0.4599
23.03;71.10;-21.07;-0.2574
80.08;87.13;-9.56;-0.0803
10.13;0.95;-12.79;-1.0879
7.92;136.15;-7.21;0.0131
0.08;10.66;-2.27;0.9795
65.45;67.64;-40.35;-0.3227
116.19;31.11;-41.73;0.6985
5.23;78.57;-20.68;0.5922
97.84;42.03;-27.54;1.2977
123.47;129.00;-21.46;-0.1729
25.20;59.45;-10.10;-0.1059
22.03;95.81;-3.41;-1.8084
129.12;37.33;-29.13;1.2430
123.47;2.91;-14.10;0.5065
80.84;60.62;-40.16;2.6833
122.88;80.47;-23.27;-1.1851
13.91;68.93;-48.91;-1.2538
59.17;144.30;-24.81;-0.0443
110.67;106.03;-22.73;0.7083
38.62;149.35;-13.23;0.3512
112.85;44.26;-17.53;0.1171
75.63;118.36;-32.08;-0.3399
112.54;83.33;-49.71;-0.1177
69.70;91.76;-44.23;1.3762
55.19;147.88;-1.35;-0.4065
32.88;98.10;-3.88;-0.6642
31.26;134.82;-33.75;0.4683
112.72;108.86;-37.06;0.9105
17.84;19.11;-28.18;-0.9352
12.90;104.91;-15.50;0.3380
26.44;72.65;-32.16;-1.8569
26.30;137.82;-46.64;-0.7793
123.47;121.03;-29.86;-0.3655
59.78;15.62;-36.97;-0.2518
148.56;20.09;-33.75;-0.9394
20.58;10.44;-41.85;-0.7249
98.03;73.99;-17.06;-0.8965
67.31;12.12;-23.67;-0.7469
58.94;108.55;-36.46;-0.2548
131.26;82.85;-22.31;-0.6278
146.34;125.38;-25.36;-0.1118
130.93;41.97;-10.20;0.7977
28.85;77.87;-2.20;-0.4348
33.12;17.62;-43.47;-0.0591
98.41;132.69;-5.80;-0.1205
43.36;26.25;-14.76;-0.0714
110.21;15.35;-15.37;0.1542
84.96;30.76;-31.28;0.9924
82.64;120.93;-32.80;-1.1251
124.28;15.87;-49.72;-1.6441
106.58;92.16;-0.89;1.4126
3.99;111.93;-19.67;0.1351
7.42;112.66;-29.88;1.3060
90.23;28.51;-22.81;-0.4429
72.93;9.24;-47.97;-0.4760
39.03;67.32;-41.32;1.5164
62.80;30.37;-18.83;-0.1641
113.69;104.89;-24.29;1.1065
123.99;53.50;-10.65;0.6219
84.18;67.40;-17.06;-0.9973
57.81;17.02;-19.93;-0.6449
40.60;85.13;-9.24;1.3105
78.29;27.83;-46.59;0.1459
47.21;101.85;-15.46;1.2228
84.61;10.68;-14.22;-0.4151
101.50;146.38;-36.24;-2.5526
9.91;102.68;-40.22;-0.0387
0.16;27.26;-39.31;1.0303
31.84;2.11;-40.09;-1.2591
134.18;50.17;-23.81;0.5778
96.94;22.92;-43.22;0.6294
25.79;32.76;-17.04;-2.2314
133.54;130.91;-44.75;-1.0468
70.49;90.48;-48.66;0.6115
71.41;26.47;-34.04;0.1868
140.33;83.50;-40.41;0.0531
8.92;38.37;-0.57;-0.0691
32.28;146.43;-34.85;0.1640
87.87;4.91;-38.90;0.4827
29.32;109.85;-40.16;-0.1435
101.93;115.95;-31.31;-0.0356
32.11;10.07;-19.71;0.1473
14.87;25.78;-10.90;-0.6917
31.05;57.65;-31.77;0.1905
63.41;130.22;-18.70;-1.5819
26.42;80.55;-25.90;-0.4668
20.20;98.30;-7.68;-0.4818
129.04;117.45;-21.55;0.3166
48.06;124.22;-35.51;0.4721
54.11;71.44;-14.82;0.5147
8.29;76.32;-9.00;2.0184
53.61;107.70;-26.73;-0.8708
39.72;39.50;-0.64;-1.2721
91.57;128.17;-6.05;-2.1334
30.81;3.12;-40.15;-1.9753
133.25;29.37;-10.66;-0.6658
139.45;120.03;-19.95;1.2702
14.97;51.04;-23.26;1.4128
16.11;22.47;-24.30;0.4826
17.30;28.01;-7.33;0.1819
92.94;79.61;-19.46;1.3239
18.30;126.93;-23.11;-0.9483
127.86;10.60;-47.56;-2.9813
113.14;4.57;-27.58;0.3993
122.97;69.78;-4.60;-1.7690
78.91;143.43;-14.41;-1.4170
149.50;41.85;-47.45;0.0190
6.63;143.88;-5.80;-0.6780
60.19;133.15;-8.67;-0.1805
48.59;42.47;-22.67;-1.1653
142.30;122.54;-48.88;0.0014
86.53;102.88;-21.88;0.6481
120.93;76.77;-47.27;1.4016
25.55;63.44;-33.98;0.1377
146.80;122.33;-18.55;-0.4008
74.80;118.96;-4.35;-0.8495
74.05;113.54;-32.11;0.1977
145.63;149.74;-7.00;-0.0494
57.11;71.78;-4.08;-0.7584
59.63;121.04;-48.95;-1.5573
87.71;129.37;-38.03;-0.6153
19.21;31.74;-14.51;-1.9262
48.16;6.31;-12.16;0.4040
28.98;60.71;-30.38;1.2306
15.49;128.51;-17.16;-0.9673
129.92;43.37;-19.39;0.4352
88.40;105.00;-13.01;0.3752
53.80;1.10;-14.07;0.6830
61.30;53.30;-45.71;0.1978
64.73;92.33;-42.09;0.8163
94.97;19.46;-43.36;-0.3419
139.02;134.49;-3.38;-1.1947
139.92;23.44;-4.32;-0.4960
58.72;136.47;-10.13;0.7587
49.39;32.46;-44.16;1.7167
67.66;149.14;-21.29;0.7260
85.19;90.71;-40.64;0.0125
69.27;12.65;-31.58;-0.2687
98.81;9.79;-36.65;-0.2259
83.16;11.24;-8.55;1.2202
48.11;88.48;-42.78;0.9378
51.86;121.44;-17.69;-1.1946
56.79;60.44;-0.81;-1.2848
14.20;66.73;-15.65;0.1788
24.91;88.39;-46.04;0.5452
108.47;79.96;-4.61;-1.7184
58.36;103.21;-17.85;-1.6042
32.18;70.77;-27.18;0.2001
84.40;107.08;-17.02;0.2120
113.33;149.60;-6.05;0.1040
38.61;52.54;-26.14;-0.6107
124.02;1.83;-23.43;0.3397
139.13;18.84;-27.38;0.5102
89.61;83.03;-46.37;0.9517
100.34;51.64;-10.65;-1.2232
7.89;141.00;-43.68;1.6955
141.83;94.12;-30.27;0.2737
58.87;78.05;-30.66;-0.8901
138.59;119.71;-36.00;-1.9702
86.85;38.79;-29.87;0.3139
0.69;122.96;-19.10;-0.9273
5.78;0.46;-34.43;-0.1875
102.06;92.95;-41.37;0.1907
84.40;140.21;-6.53;-0.6530
3.98;118.18;-1.46;-1.4283
111.52;128.05;-27.07;-1.4917
127.82;59.54;-33.65;0.5147
74.46;123.64;-47.63;1.0186
69.86;82.62;-48.16;-0.0202
0.82;92.78;-30.36;0.9399
118.00;8.84;-3.49;-0.9915
49.61;30.23;-13.46;-0.5739
131.81;82.64;-32.54;-0.5297
55.96;8.82;-1.60;1.2871
84.76;111.22;-28.56;-1.3660
40.55;126.01;-36.16;2.0614
24.09;138.05;-28.68;-0.6000
116.24;15.27;-39.42;-0.4361
74.49;140.96;-5.72;-0.7385
80.47;10.14;-31.94;-0.9700
144.81;71.11;-17.10;1.4227
144.54;126.04;-30.55;-2.3724
128.35;10.55;-4.91;-1.2087
28.14;2.73;-17.88;-0.8046
89.14;3.74;-25.59;0.1950
131.72;76.69;-43.39;1.5710
56.17;121.74;-4.90;2.0216
15.17;19.11;-22.66;-0.6714
121.64;18.69;-35.75;0.1535
72.26;85.28;-6.10;-0.3619
84.66;35.14;-47.28;-1.5650
147.32;109.53;-34.30;-1.2301
91.08;142.45;-23.16;-0.3861
63.75;114.91;-33.01;-1.8130
55.50;131.58;-26.16;-0.3685
62.64;77.94;-36.78;0.6495
17.76;124.85;-43.50;0.6156
119.21;27.44;-48.16;-0.3120
125.66;10.25;-42.12;0.1382
42.66;98.39;-2.35;0.0491
45.57;7.79;-21.23;-0.5277
131.15;133.87;-25.55;-0.6965
3.60;103.73;-30.78;0.9378
78.07;142.83;-14.58;-1.7337
69.55;47.08;-42.94;3.6207
103.52;72.92;-36.19;-0.3012
24.51;111.25;-17.20;0.1734
100.25;36.42;-26.05;0.3327
56.51;81.28;-11.50;1.9532
92.81;98.92;-5.14;0.5283
6.01;146.82;-8.83;0.8173
69.26;111.71;-40.79;-0.2590
78.34;17.72;-45.43;0.4760
32.15;71.30;-41.53;1.9761
20.94;88.32;-10.82;0.1973
28.27;21.99;-4.31;-0.3828
51.62;64.79;-3.73;0.7132
14.52;42.60;-35.09;-0.1778
142.10;17.82;-7.98;-0.7393
60.75;76.81;-23.19;-1.3413
121.35;24.84;-8.86;-0.8709
146.16;88.58;-22.58;0.5734
12.11;25.45;-42.71;-0.6698
97.75;108.54;-46.04;0.0472
130.71;29.29;-2.14;-0.2168
95.14;134.44;-28.71;-0.3196
64.35;3.93;-32.47;-0.2951
64.66;78.30;-32.18;0.3748
5.38;48.02;-31.05;-0.2454
80.19;33.76;-2.75;0.1982
149.03;70.74;-46.86;-0.9647
143.81;126.30;-44.05;0.3232
6.06;137.29;-10.52;-1.1117
105.87;45.49;-22.53;0.4676
45.26;23.14;-43.57;0.8428
135.45;108.02;-48.28;0.3495
6.77;87.30;-38.79;-1.8804
140.38;30.15;-36.96;-1.8513
125.62;114.04;-49.29;-0.2705
17.63;77.84;-39.20;0.0369
8.97;98.01;-13.08;1.3320
125.21;53.90;-7.23;-0.3268
23.36;65.86;-5.09;-0.3296
80.23;27.05;-30.50;1.2019
137.36;113.48;-34.03;-1.9858
85.12;23.55;-0.01;-0.9016
59.58;116.75;-11.53;-0.5404
66.75;119.70;-23.13;-1.2394
9.47;111.99;-37.26;2.0892
145.31;2.91;-33.93;-0.4589
46.60;40.97;-24.23;-0.3868
28.40;70.25;-22.90;0.5647
42.91;89.33;-49.32;0.2825
144.66;137.88;-2.03;-0.4970
14.14;56.34;-21.22;-0.5310
130.10;131.25;-20.54;-0.1788
106.18;24.51;-39.43;0.0651
124.50;55.69;-11.75;-1.1163
146.38;7.84;-13.14;-0.5802
126.32;111.37;-45.24;-1.4891
141.51;22.60;-20.25;-2.2319
19.04;38.55;-17.09;1.5186
119.37;116.28;-8.22;-0.6421
81.85;80.21;-39.70;-0.0008
81.52;2.10;-6.12;1.8355
134.84;0.34;-26.93;-0.9598
145.77;76.60;-45.17;-0.5074
105.73;45.74;-44.72;-1.0669
72.44;27.05;-40.11;-1.4530
68.46;92.04;-35.86;0.4477
57.95;34.27;-25.18;0.0351
54.24;88.83;-12.56;1.2693
58.73;56.89;-40.66;-0.1795
13.46;28.01;-0.37;1.1684
11.62;20.72;-41.92;-1.5366
116.98;35.53;-20.03;0.2866
66.91;4.47;-3.55;0.1440
139.60;46.22;-8.37;1.2333
91.83;135.29;-17.61;-1.5948
5.28;124.70;-14.23;0.2472
23.63;55.80;-43.29;1.4012
30.87;86.38;-49.52;0.7591
146.36;85.10;-28.29;0.0759
32.81;124.31;-45.52;-0.0111
77.36;35.44;-32.11;-0.7393
140.43;44.46;-38.81;-3.3050
146.58;45.27;-4.18;-0.3237
35.45;6.13;-6.00;0.8589
7.37;47.20;-9.05;-0.0935
23.04;131.69;-14.30;0.2817
9.50;136.80;-42.30;0.6785
29.27;16.45;-47.58;0.6616
85.29;68.71;-17.31;-1.4750
136.87;57.20;-17.89;1.4622
80.58;73.40;-31.53;0.7131
93.90;83.21;-26.37;1.4371
30.28;3.04;-25.54;-0.7030
120.09;126.34;-38.00;-0.9367
92.67;146.05;-34.29;-1.0482
129.62;98.01;-29.08;-0.2378
142.33;99.07;-19.84;0.3189
52.19;79.20;-2.21;0.3364
13.59;50.14;-23.08;-0.2097
33.89;22.35;-13.44;-0.3754
65.68;87.61;-9.65;0.0939
141.85;6.74;-44.32;-2.1672
56.75;123.68;-17.34;0.1817
115.62;63.14;-25.89;-0.1918
81.07;62.21;-21.38;-1.0365
27.42;49.08;-48.08;1.6583
48.11;145.40;-4.69;0.0502
97.98;26.24;-2.36;0.7745
100.93;22.70;-49.83;-0.5049
65.21;24.83;-39.36;-0.2588
34.30;98.78;-40.99;1.2584
108.29;148.78;-10.93;0.3017
25.33;35.32;-20.10;-1.0442
140.50;135.84;-41.13;-2.0663
28.19;41.79;-9.30;-0.3057
16.10;97.18;-32.33;0.0214
74.65;6.07;-26.96;-1.5726
77.93;74.35;-30.63;0.9986
76.23;98.19;-23.93;-0.7983
65.50;80.45;-25.99;-0.9098
149.22;35.68;-36.27;-0.8473
72.94;124.27;-28.77;-1.5247
71.69;145.52;-4.58;0.3192
63.26;68.88;-24.86;-1.2635
10.02;95.39;-4.18;-0.5877
88.94;118.56;-22.49;-1.4647
34.20;36.22;-11.56;1.0353
95.64;129.67;-35.32;-0.4953
7.63;42.03;-10.48;0.2808
147.21;116.37;-36.78;0.7017
70.35;16.81;-49.02;-1.2926
134.51;43.26;-41.96;-3.1768
71.33;80.04;-48.92;0.6648
9.05;78.74;-2.65;0.5745
123.33;127.56;-0.00;-1.2637
97.23;149.42;-11.89;-1.6055
117.26;16.08;-44.59;0.4298
64.23;40.71;-5.05;1.0509
95.69;53.64;-12.81;-0.4942
128.43;71.84;-33.39;-0.1799
94.66;74.09;-24.89;0.6433
52.15;128.43;-16.91;-0.4611
99.38;115.58;-48.80;-0.2010
100.78;2.83;-24.92;-1.0857
144.09;68.25;-13.38;1.7074
55.64;92.71;-40.59;0.6150
63.76;69.06;-27.81;-0.1583
121.82;19.60;-23.37;0.2152
75.86;59.62;-13.22;0.8088
